,Image_path,filename,type,folder,habitat,color_control,tv_loss,layers,sex,fish_n,species,img_width,img_height,image_extension
150,/home/durrmeyer/Images/Poissons/JPEG Cropped/pyrrhogaster/PRYG_OTCK_F04.jpg,PRYG_OTCK_F04.jpg,else,pyrrhogaster,,,,,,,,6501,2266,.jpg
151,/home/durrmeyer/Images/Poissons/JPEG Cropped/pyrrhogaster/PRYG_OTCK_F03.jpg,PRYG_OTCK_F03.jpg,else,pyrrhogaster,,,,,,,,6474,2190,.jpg
152,/home/durrmeyer/Images/Poissons/JPEG Cropped/pyrrhogaster/PRYG_OTCK_F01.jpg,PRYG_OTCK_F01.jpg,else,pyrrhogaster,,,,,,,,6384,2025,.jpg
153,/home/durrmeyer/Images/Poissons/JPEG Cropped/pyrrhogaster/PRYG_OTCK_F07.jpg,PRYG_OTCK_F07.jpg,else,pyrrhogaster,,,,,,,,6450,2468,.jpg
154,/home/durrmeyer/Images/Poissons/JPEG Cropped/pyrrhogaster/PRYG_OTCK_F09.jpg,PRYG_OTCK_F09.jpg,else,pyrrhogaster,,,,,,,,6535,2131,.jpg
155,/home/durrmeyer/Images/Poissons/JPEG Cropped/pyrrhogaster/PRYG_OTCK_M10.jpg,PRYG_OTCK_M10.jpg,else,pyrrhogaster,,,,,,,,6293,1756,.jpg
156,/home/durrmeyer/Images/Poissons/JPEG Cropped/pyrrhogaster/PRYG_OTCK_M08.jpg,PRYG_OTCK_M08.jpg,else,pyrrhogaster,,,,,,,,6399,2261,.jpg
157,/home/durrmeyer/Images/Poissons/JPEG Cropped/pyrrhogaster/PRYG_OTCK_M02.jpg,PRYG_OTCK_M02.jpg,else,pyrrhogaster,,,,,,,,6544,2331,.jpg
158,/home/durrmeyer/Images/Poissons/JPEG Cropped/pyrrhogaster/PRYG_OTCK_F02.jpg,PRYG_OTCK_F02.jpg,else,pyrrhogaster,,,,,,,,6583,2038,.jpg
159,/home/durrmeyer/Images/Poissons/JPEG Cropped/pyrrhogaster/PRYG_OTCK_M09.jpg,PRYG_OTCK_M09.jpg,else,pyrrhogaster,,,,,,,,6628,2117,.jpg
160,/home/durrmeyer/Images/Poissons/JPEG Cropped/pyrrhogaster/PRYG_OTCK_F11.jpg,PRYG_OTCK_F11.jpg,else,pyrrhogaster,,,,,,,,6259,2004,.jpg
161,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F06.jpg,BARR_TRCK_F06.jpg,else,barrenense,,,,,,,,6570,2602,.jpg
162,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F08.jpg,BARR_EFBR_F08.jpg,else,barrenense,,,,,,,,5849,2042,.jpg
163,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_F11.jpg,BARR_LICK_F11.jpg,else,barrenense,,,,,,,,6444,2555,.jpg
164,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_F05.jpg,BARR_LICK_F05.jpg,else,barrenense,,,,,,,,6453,2557,.jpg
165,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F10.jpg,BARR_TRCK_F10.jpg,else,barrenense,,,,,,,,6679,2472,.jpg
166,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M06.jpg,BARR_LICK_M06.jpg,else,barrenense,,,,,,,,6433,2335,.jpg
167,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F18.jpg,BARR_EFBR_F18.jpg,else,barrenense,,,,,,,,6200,2242,.jpg
168,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_F07.jpg,BARR_LICK_F07.jpg,else,barrenense,,,,,,,,6612,2512,.jpg
169,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M13.jpg,BARR_LICK_M13.jpg,else,barrenense,,,,,,,,6579,2643,.jpg
170,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F07.jpg,BARR_EFBR_F07.jpg,else,barrenense,,,,,,,,5943,2199,.jpg
171,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M11.jpg,BARR_LICK_M11.jpg,else,barrenense,,,,,,,,6663,2341,.jpg
172,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_M12.jpg,BARR_EFBR_M12.jpg,else,barrenense,,,,,,,,6611,2804,.jpg
173,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F15.jpg,BARR_EFBR_F15.jpg,else,barrenense,,,,,,,,6398,2535,.jpg
174,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F11.jpg,BARR_EFBR_F11.jpg,else,barrenense,,,,,,,,5644,1877,.jpg
175,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_M06.jpg,BARR_TRCK_M06.jpg,else,barrenense,,,,,,,,6613,2715,.jpg
176,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_F04.jpg,BARR_LICK_F04.jpg,else,barrenense,,,,,,,,6504,2615,.jpg
177,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_M03.jpg,BARR_EFBR_M03.jpg,else,barrenense,,,,,,,,6488,2629,.jpg
178,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_M06.jpg,BARR_EFBR_M06.jpg,else,barrenense,,,,,,,,6450,2575,.jpg
179,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F04.jpg,BARR_EFBR_F04.jpg,else,barrenense,,,,,,,,6104,2421,.jpg
180,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_M01.jpg,BARR_EFBR_M01.jpg,else,barrenense,,,,,,,,6561,2511,.jpg
181,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F16.jpg,BARR_EFBR_F16.jpg,else,barrenense,,,,,,,,6571,2645,.jpg
182,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_M07.jpg,BARR_TRCK_M07.jpg,else,barrenense,,,,,,,,6637,2532,.jpg
183,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_F03.jpg,BARR_LICK_F03.jpg,else,barrenense,,,,,,,,6516,2442,.jpg
184,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M14.jpg,BARR_LICK_M14.jpg,else,barrenense,,,,,,,,6587,2558,.jpg
185,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_M04.jpg,BARR_TRCK_M04.jpg,else,barrenense,,,,,,,,6505,2620,.jpg
186,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F03.jpg,BARR_TRCK_F03.jpg,else,barrenense,,,,,,,,6427,2350,.jpg
187,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F12.jpg,BARR_TRCK_F12.jpg,else,barrenense,,,,,,,,6355,1921,.jpg
188,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F02.jpg,BARR_EFBR_F02.jpg,else,barrenense,,,,,,,,5657,1964,.jpg
189,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F13.jpg,BARR_TRCK_F13.jpg,else,barrenense,,,,,,,,6514,2438,.jpg
190,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F10.jpg,BARR_EFBR_F10.jpg,else,barrenense,,,,,,,,5583,2062,.jpg
191,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_F02.jpg,BARR_LICK_F02.jpg,else,barrenense,,,,,,,,6587,2497,.jpg
192,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F09.jpg,BARR_TRCK_F09.jpg,else,barrenense,,,,,,,,6515,2789,.jpg
193,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_M09.jpg,BARR_EFBR_M09.jpg,else,barrenense,,,,,,,,6647,2556,.jpg
194,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F05.jpg,BARR_EFBR_F05.jpg,else,barrenense,,,,,,,,5809,2126,.jpg
195,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_M10.jpg,BARR_EFBR_M10.jpg,else,barrenense,,,,,,,,6489,2566,.jpg
196,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_M01.jpg,BARR_TRCK_M01.jpg,else,barrenense,,,,,,,,6408,2431,.jpg
197,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_F09.jpg,BARR_LICK_F09.jpg,else,barrenense,,,,,,,,6414,2677,.jpg
198,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M05.jpg,BARR_LICK_M05.jpg,else,barrenense,,,,,,,,6476,2511,.jpg
199,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M03.jpg,BARR_LICK_M03.jpg,else,barrenense,,,,,,,,6638,2350,.jpg
200,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_M03.jpg,BARR_TRCK_M03.jpg,else,barrenense,,,,,,,,6622,2642,.jpg
201,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_M05.jpg,BARR_TRCK_M05.jpg,else,barrenense,,,,,,,,6625,2740,.jpg
202,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_M04.jpg,BARR_EFBR_M04.jpg,else,barrenense,,,,,,,,6414,2617,.jpg
203,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F13.jpg,BARR_EFBR_F13.jpg,else,barrenense,,,,,,,,6640,2611,.jpg
204,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F01.jpg,BARR_TRCK_F01.jpg,else,barrenense,,,,,,,,6519,2636,.jpg
205,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F17.jpg,BARR_EFBR_F17.jpg,else,barrenense,,,,,,,,6347,1953,.jpg
206,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_M10.jpg,BARR_TRCK_M10.jpg,else,barrenense,,,,,,,,6523,2530,.jpg
207,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M04.jpg,BARR_LICK_M04.jpg,else,barrenense,,,,,,,,6517,2610,.jpg
208,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_M11.jpg,BARR_EFBR_M11.jpg,else,barrenense,,,,,,,,6457,2530,.jpg
209,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_F10.jpg,BARR_LICK_F10.jpg,else,barrenense,,,,,,,,6513,2664,.jpg
210,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F01.jpg,BARR_EFBR_F01.jpg,else,barrenense,,,,,,,,6100,2010,.jpg
211,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_M02.jpg,BARR_EFBR_M02.jpg,else,barrenense,,,,,,,,6604,2829,.jpg
212,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M07.jpg,BARR_LICK_M07.jpg,else,barrenense,,,,,,,,6385,2488,.jpg
213,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_M11.jpg,BARR_TRCK_M11.jpg,else,barrenense,,,,,,,,6558,2687,.jpg
214,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M10.jpg,BARR_LICK_M10.jpg,else,barrenense,,,,,,,,6591,2705,.jpg
215,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M17.jpg,BARR_LICK_M17.jpg,else,barrenense,,,,,,,,6598,2453,.jpg
216,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_F01.jpg,BARR_LICK_F01.jpg,else,barrenense,,,,,,,,6595,2283,.jpg
217,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M15.jpg,BARR_LICK_M15.jpg,else,barrenense,,,,,,,,6594,2490,.jpg
218,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_F08.jpg,BARR_LICK_F08.jpg,else,barrenense,,,,,,,,6550,2650,.jpg
219,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M02.jpg,BARR_LICK_M02.jpg,else,barrenense,,,,,,,,6526,2170,.jpg
220,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M16.jpg,BARR_LICK_M16.jpg,else,barrenense,,,,,,,,6570,2495,.jpg
221,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F08.jpg,BARR_TRCK_F08.jpg,else,barrenense,,,,,,,,6468,2316,.jpg
222,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M01.jpg,BARR_LICK_M01.jpg,else,barrenense,,,,,,,,6562,2745,.jpg
223,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_M09.jpg,BARR_TRCK_M09.jpg,else,barrenense,,,,,,,,6523,2453,.jpg
224,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_M08.jpg,BARR_TRCK_M08.jpg,else,barrenense,,,,,,,,6385,2547,.jpg
225,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_M05.jpg,BARR_EFBR_M05.jpg,else,barrenense,,,,,,,,6480,2590,.jpg
226,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F04.jpg,BARR_TRCK_F04.jpg,else,barrenense,,,,,,,,6487,2500,.jpg
227,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F06.jpg,BARR_EFBR_F06.jpg,else,barrenense,,,,,,,,6061,2292,.jpg
228,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F07.jpg,BARR_TRCK_F07.jpg,else,barrenense,,,,,,,,6656,2720,.jpg
229,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M12.jpg,BARR_LICK_M12.jpg,else,barrenense,,,,,,,,6532,2601,.jpg
230,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F09.jpg,BARR_EFBR_F09.jpg,else,barrenense,,,,,,,,5686,1992,.jpg
231,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_F12.jpg,BARR_LICK_F12.jpg,else,barrenense,,,,,,,,6595,2436,.jpg
232,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F11.jpg,BARR_TRCK_F11.jpg,else,barrenense,,,,,,,,6279,2409,.jpg
233,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M09.jpg,BARR_LICK_M09.jpg,else,barrenense,,,,,,,,6569,2591,.jpg
234,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M18.jpg,BARR_LICK_M18.jpg,else,barrenense,,,,,,,,6579,2263,.jpg
235,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F12.jpg,BARR_EFBR_F12.jpg,else,barrenense,,,,,,,,5932,1867,.jpg
236,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_M08.jpg,BARR_LICK_M08.jpg,else,barrenense,,,,,,,,6479,2487,.jpg
237,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_LICK_F06.jpg,BARR_LICK_F06.jpg,else,barrenense,,,,,,,,6473,2608,.jpg
238,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_M02.jpg,BARR_TRCK_M02.jpg,else,barrenense,,,,,,,,6356,2555,.jpg
239,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F05.jpg,BARR_TRCK_F05.jpg,else,barrenense,,,,,,,,6329,2447,.jpg
240,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_TRCK_F02.jpg,BARR_TRCK_F02.jpg,else,barrenense,,,,,,,,6432,2493,.jpg
241,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_M08.jpg,BARR_EFBR_M08.jpg,else,barrenense,,,,,,,,6549,2256,.jpg
242,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_M07.jpg,BARR_EFBR_M07.jpg,else,barrenense,,,,,,,,6438,2629,.jpg
243,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F14.jpg,BARR_EFBR_F14.jpg,else,barrenense,,,,,,,,6618,2509,.jpg
244,/home/durrmeyer/Images/Poissons/JPEG Cropped/barrenense/BARR_EFBR_F03.jpg,BARR_EFBR_F03.jpg,else,barrenense,,,,,,,,6141,2371,.jpg
245,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_M04.jpg,OLMS_PATX_M04.jpg,else,olmstedi,,,,,,,,6399,2434,.jpg
246,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_F09.jpg,OLMS_ROCK_F09.jpg,else,olmstedi,,,,,,,,6573,2065,.jpg
247,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_M11.jpg,OLMS_PATX_M11.jpg,else,olmstedi,,,,,,,,6506,2447,.jpg
248,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_M04.jpg,OLMS_ROCK_M04.jpg,else,olmstedi,,,,,,,,6350,2546,.jpg
249,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_F11.jpg,OLMS_ROCK_F11.jpg,else,olmstedi,,,,,,,,6473,2376,.jpg
250,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_F06.jpg,OLMS_ROCK_F06.jpg,else,olmstedi,,,,,,,,6362,2332,.jpg
251,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_F11.jpg,OLMS_PATX_F11.jpg,else,olmstedi,,,,,,,,6270,2267,.jpg
252,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_F04.jpg,OLMS_ROCK_F04.jpg,else,olmstedi,,,,,,,,6570,2204,.jpg
253,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_M03.jpg,OLMS_ROCK_M03.jpg,else,olmstedi,,,,,,,,6630,2408,.jpg
254,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_M01.jpg,OLMS_ROCK_M01.jpg,else,olmstedi,,,,,,,,6383,2216,.jpg
255,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_F10.jpg,OLMS_ROCK_F10.jpg,else,olmstedi,,,,,,,,6589,2415,.jpg
256,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_M05.jpg,OLMS_PATX_M05.jpg,else,olmstedi,,,,,,,,6587,2324,.jpg
257,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_M02.jpg,OLMS_ROCK_M02.jpg,else,olmstedi,,,,,,,,6370,2424,.jpg
258,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_M06.jpg,OLMS_ROCK_M06.jpg,else,olmstedi,,,,,,,,6568,2416,.jpg
259,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_M05.jpg,OLMS_ROCK_M05.jpg,else,olmstedi,,,,,,,,6545,2543,.jpg
260,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_F05.jpg,OLMS_ROCK_F05.jpg,else,olmstedi,,,,,,,,6487,2346,.jpg
261,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_M10.jpg,OLMS_PATX_M10.jpg,else,olmstedi,,,,,,,,6624,2609,.jpg
262,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_F08.jpg,OLMS_ROCK_F08.jpg,else,olmstedi,,,,,,,,6496,2414,.jpg
263,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_M09.jpg,OLMS_ROCK_M09.jpg,else,olmstedi,,,,,,,,6610,2503,.jpg
264,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_F12.jpg,OLMS_PATX_F12.jpg,else,olmstedi,,,,,,,,6700,2546,.jpg
265,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_F08.jpg,OLMS_PATX_F08.jpg,else,olmstedi,,,,,,,,6329,2166,.jpg
266,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_M03.jpg,OLMS_PATX_M03.jpg,else,olmstedi,,,,,,,,6496,2208,.jpg
267,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_F10.jpg,OLMS_PATX_F10.jpg,else,olmstedi,,,,,,,,6485,2654,.jpg
268,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_F03.jpg,OLMS_ROCK_F03.jpg,else,olmstedi,,,,,,,,6381,2199,.jpg
269,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_M08.jpg,OLMS_ROCK_M08.jpg,else,olmstedi,,,,,,,,6479,2305,.jpg
270,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_M06.jpg,OLMS_PATX_M06.jpg,else,olmstedi,,,,,,,,6479,2350,.jpg
271,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_M07.jpg,OLMS_ROCK_M07.jpg,else,olmstedi,,,,,,,,6456,2330,.jpg
272,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_F04.jpg,OLMS_PATX_F04.jpg,else,olmstedi,,,,,,,,6367,2521,.jpg
273,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_F09.jpg,OLMS_PATX_F09.jpg,else,olmstedi,,,,,,,,6522,2512,.jpg
274,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_F07.jpg,OLMS_PATX_F07.jpg,else,olmstedi,,,,,,,,6520,2544,.jpg
275,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_F05.jpg,OLMS_PATX_F05.jpg,else,olmstedi,,,,,,,,6307,1928,.jpg
276,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_F02.jpg,OLMS_ROCK_F02.jpg,else,olmstedi,,,,,,,,6588,2188,.jpg
277,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_F07.jpg,OLMS_ROCK_F07.jpg,else,olmstedi,,,,,,,,6508,2337,.jpg
278,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_M09.jpg,OLMS_PATX_M09.jpg,else,olmstedi,,,,,,,,6420,2544,.jpg
279,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_M07.jpg,OLMS_PATX_M07.jpg,else,olmstedi,,,,,,,,6479,2532,.jpg
280,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_F01.jpg,OLMS_PATX_F01.jpg,else,olmstedi,,,,,,,,6541,2318,.jpg
281,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_M02.jpg,OLMS_PATX_M02.jpg,else,olmstedi,,,,,,,,6652,2532,.jpg
282,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_M08.jpg,OLMS_PATX_M08.jpg,else,olmstedi,,,,,,,,6409,2413,.jpg
283,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_M01.jpg,OLMS_PATX_M01.jpg,else,olmstedi,,,,,,,,6577,2358,.jpg
284,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_ROCK_F01.jpg,OLMS_ROCK_F01.jpg,else,olmstedi,,,,,,,,6510,2525,.jpg
285,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_F03.jpg,OLMS_PATX_F03.jpg,else,olmstedi,,,,,,,,6387,2202,.jpg
286,/home/durrmeyer/Images/Poissons/JPEG Cropped/olmstedi/OLMS_PATX_F02.jpg,OLMS_PATX_F02.jpg,else,olmstedi,,,,,,,,6460,2106,.jpg
287,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_M12.jpg,CHLR_OTCK_M12.jpg,else,chlorosomum,,,,,,,,6383,1882,.jpg
288,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_M11.jpg,CHLR_OTCK_M11.jpg,else,chlorosomum,,,,,,,,6538,1928,.jpg
289,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_F08.jpg,CHLR_OTCK_F08.jpg,else,chlorosomum,,,,,,,,6585,1954,.jpg
290,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_M09.jpg,CHLR_OTCK_M09.jpg,else,chlorosomum,,,,,,,,6226,2039,.jpg
291,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_F01.jpg,CHLR_OTCK_F01.jpg,else,chlorosomum,,,,,,,,6442,1944,.jpg
292,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_M08.jpg,CHLR_OTCK_M08.jpg,else,chlorosomum,,,,,,,,6626,2374,.jpg
293,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_F05.jpg,CHLR_OTCK_F05.jpg,else,chlorosomum,,,,,,,,6650,1565,.jpg
294,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_M03.jpg,CHLR_OTCK_M03.jpg,else,chlorosomum,,,,,,,,6201,1808,.jpg
295,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_M01.jpg,CHLR_OTCK_M01.jpg,else,chlorosomum,,,,,,,,6197,1948,.jpg
296,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_F04.jpg,CHLR_OTCK_F04.jpg,else,chlorosomum,,,,,,,,6378,1883,.jpg
297,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_M06.jpg,CHLR_OTCK_M06.jpg,else,chlorosomum,,,,,,,,6380,2099,.jpg
298,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_M07.jpg,CHLR_OTCK_M07.jpg,else,chlorosomum,,,,,,,,6293,1995,.jpg
299,/home/durrmeyer/Images/Poissons/JPEG Cropped/chlorosomum/CHLR_OTCK_F03.jpg,CHLR_OTCK_F03.jpg,else,chlorosomum,,,,,,,,6475,1962,.jpg
