,Image_path,filename,type,folder,habitat,color_control,tv_loss,layers,sex,fish_n,species,img_width,img_height,image_extension
/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_M05.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_M05.tif,CAMR_MFKR_M05.tif,original fish,camurum,,,,,M,05,camurum,536,348,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_MFVR_F08.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_MFVR_F08.tif,CAMR_MFVR_F08.tif,original fish,camurum,,,,,F,08,camurum,492,345,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_F09.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_F09.tif,CAMR_MFKR_F09.tif,original fish,camurum,,,,,F,09,camurum,440,333,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_SFKR_M08.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_SFKR_M08.tif,CAMR_SFKR_M08.tif,original fish,camurum,,,,,M,08,camurum,493,370,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_SFKR_F01.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_SFKR_F01.tif,CAMR_SFKR_F01.tif,original fish,camurum,,,,,F,01,camurum,479,348,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_F01.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_F01.tif,CAMR_MFKR_F01.tif,original fish,camurum,,,,,F,01,camurum,479,375,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_MFVR_F05.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_MFVR_F05.tif,CAMR_MFVR_F05.tif,original fish,camurum,,,,,F,05,camurum,475,342,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_M01.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_M01.tif,CAMR_MFKR_M01.tif,original fish,camurum,,,,,M,01,camurum,581,424,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_MFVR_M01.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_MFVR_M01.tif,CAMR_MFVR_M01.tif,original fish,camurum,,,,,M,01,camurum,493,375,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_SFKR_F11.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_SFKR_F11.tif,CAMR_SFKR_F11.tif,original fish,camurum,,,,,F,11,camurum,431,316,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_F08.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_F08.tif,CAMR_MFKR_F08.tif,original fish,camurum,,,,,F,08,camurum,476,353,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_MFVR_M03.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_MFVR_M03.tif,CAMR_MFVR_M03.tif,original fish,camurum,,,,,M,03,camurum,518,368,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_F10.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_F10.tif,CAMR_MFKR_F10.tif,original fish,camurum,,,,,F,10,camurum,452,346,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_SFKR_F08.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_SFKR_F08.tif,CAMR_SFKR_F08.tif,original fish,camurum,,,,,F,08,camurum,452,346,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_SFKR_F07.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_SFKR_F07.tif,CAMR_SFKR_F07.tif,original fish,camurum,,,,,F,07,camurum,465,337,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_F06.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_MFKR_F06.tif,CAMR_MFKR_F06.tif,original fish,camurum,,,,,F,06,camurum,500,309,.tif
/home/durrmeyer/Images/Crops/camurum/CAMR_SFKR_M02.tif,/home/durrmeyer/Images/Crops/camurum/CAMR_SFKR_M02.tif,CAMR_SFKR_M02.tif,original fish,camurum,,,,,M,02,camurum,529,376,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M09.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M09.tif,BARR_LICK_M09.tif,original fish,barrenense,,,,,M,09,barrenense,473,290,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M11.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M11.tif,BARR_EFBR_M11.tif,original fish,barrenense,,,,,M,11,barrenense,449,304,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F03.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F03.tif,BARR_EFBR_F03.tif,original fish,barrenense,,,,,F,03,barrenense,490,241,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F01.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F01.tif,BARR_TRCK_F01.tif,original fish,barrenense,,,,,F,01,barrenense,428,279,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M08.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M08.tif,BARR_TRCK_M08.tif,original fish,barrenense,,,,,M,08,barrenense,512,309,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M02.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M02.tif,BARR_TRCK_M02.tif,original fish,barrenense,,,,,M,02,barrenense,474,273,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F11.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F11.tif,BARR_LICK_F11.tif,original fish,barrenense,,,,,F,11,barrenense,459,271,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M11.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M11.tif,BARR_LICK_M11.tif,original fish,barrenense,,,,,M,11,barrenense,519,284,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F09.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F09.tif,BARR_EFBR_F09.tif,original fish,barrenense,,,,,F,09,barrenense,442,227,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F06.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F06.tif,BARR_TRCK_F06.tif,original fish,barrenense,,,,,F,06,barrenense,431,306,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F01.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F01.tif,BARR_EFBR_F01.tif,original fish,barrenense,,,,,F,01,barrenense,476,250,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F13.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F13.tif,BARR_EFBR_F13.tif,original fish,barrenense,,,,,F,13,barrenense,484,274,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F12.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F12.tif,BARR_EFBR_F12.tif,original fish,barrenense,,,,,F,12,barrenense,425,247,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M06.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M06.tif,BARR_EFBR_M06.tif,original fish,barrenense,,,,,M,06,barrenense,507,304,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F03.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F03.tif,BARR_LICK_F03.tif,original fish,barrenense,,,,,F,03,barrenense,445,294,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F17.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F17.tif,BARR_EFBR_F17.tif,original fish,barrenense,,,,,F,17,barrenense,539,215,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M04.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M04.tif,BARR_EFBR_M04.tif,original fish,barrenense,,,,,M,04,barrenense,476,303,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F04.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F04.tif,BARR_EFBR_F04.tif,original fish,barrenense,,,,,F,04,barrenense,392,289,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F08.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F08.tif,BARR_EFBR_F08.tif,original fish,barrenense,,,,,F,08,barrenense,418,249,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F14.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F14.tif,BARR_EFBR_F14.tif,original fish,barrenense,,,,,F,14,barrenense,496,294,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F16.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F16.tif,BARR_EFBR_F16.tif,original fish,barrenense,,,,,F,16,barrenense,446,286,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M04.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M04.tif,BARR_LICK_M04.tif,original fish,barrenense,,,,,M,04,barrenense,533,286,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F04.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F04.tif,BARR_TRCK_F04.tif,original fish,barrenense,,,,,F,04,barrenense,453,284,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M12.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M12.tif,BARR_LICK_M12.tif,original fish,barrenense,,,,,M,12,barrenense,498,284,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M03.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M03.tif,BARR_EFBR_M03.tif,original fish,barrenense,,,,,M,03,barrenense,456,315,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M18.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M18.tif,BARR_LICK_M18.tif,original fish,barrenense,,,,,M,18,barrenense,492,289,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M08.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M08.tif,BARR_LICK_M08.tif,original fish,barrenense,,,,,M,08,barrenense,450,309,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F07.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F07.tif,BARR_LICK_F07.tif,original fish,barrenense,,,,,F,07,barrenense,512,294,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F10.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F10.tif,BARR_TRCK_F10.tif,original fish,barrenense,,,,,F,10,barrenense,458,301,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F02.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F02.tif,BARR_EFBR_F02.tif,original fish,barrenense,,,,,F,02,barrenense,476,240,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M05.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M05.tif,BARR_EFBR_M05.tif,original fish,barrenense,,,,,M,05,barrenense,461,288,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M09.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M09.tif,BARR_TRCK_M09.tif,original fish,barrenense,,,,,M,09,barrenense,503,251,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F10.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F10.tif,BARR_LICK_F10.tif,original fish,barrenense,,,,,F,10,barrenense,393,301,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F08.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F08.tif,BARR_TRCK_F08.tif,original fish,barrenense,,,,,F,08,barrenense,490,287,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M13.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M13.tif,BARR_LICK_M13.tif,original fish,barrenense,,,,,M,13,barrenense,511,285,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M07.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M07.tif,BARR_EFBR_M07.tif,original fish,barrenense,,,,,M,07,barrenense,464,323,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F13.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F13.tif,BARR_TRCK_F13.tif,original fish,barrenense,,,,,F,13,barrenense,426,273,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M03.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M03.tif,BARR_LICK_M03.tif,original fish,barrenense,,,,,M,03,barrenense,528,294,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F04.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F04.tif,BARR_LICK_F04.tif,original fish,barrenense,,,,,F,04,barrenense,478,275,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M10.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M10.tif,BARR_LICK_M10.tif,original fish,barrenense,,,,,M,10,barrenense,519,293,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M07.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M07.tif,BARR_TRCK_M07.tif,original fish,barrenense,,,,,M,07,barrenense,516,286,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F10.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F10.tif,BARR_EFBR_F10.tif,original fish,barrenense,,,,,F,10,barrenense,412,232,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F12.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F12.tif,BARR_TRCK_F12.tif,original fish,barrenense,,,,,F,12,barrenense,438,266,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M17.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M17.tif,BARR_LICK_M17.tif,original fish,barrenense,,,,,M,17,barrenense,501,306,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M02.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M02.tif,BARR_EFBR_M02.tif,original fish,barrenense,,,,,M,02,barrenense,483,319,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M01.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M01.tif,BARR_TRCK_M01.tif,original fish,barrenense,,,,,M,01,barrenense,503,271,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F07.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F07.tif,BARR_EFBR_F07.tif,original fish,barrenense,,,,,F,07,barrenense,412,240,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M10.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M10.tif,BARR_TRCK_M10.tif,original fish,barrenense,,,,,M,10,barrenense,512,292,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M06.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M06.tif,BARR_TRCK_M06.tif,original fish,barrenense,,,,,M,06,barrenense,515,289,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M09.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M09.tif,BARR_EFBR_M09.tif,original fish,barrenense,,,,,M,09,barrenense,505,290,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M01.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M01.tif,BARR_LICK_M01.tif,original fish,barrenense,,,,,M,01,barrenense,469,334,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F02.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F02.tif,BARR_TRCK_F02.tif,original fish,barrenense,,,,,F,02,barrenense,451,286,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M03.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M03.tif,BARR_TRCK_M03.tif,original fish,barrenense,,,,,M,03,barrenense,542,312,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M11.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M11.tif,BARR_TRCK_M11.tif,original fish,barrenense,,,,,M,11,barrenense,549,295,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F09.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F09.tif,BARR_TRCK_F09.tif,original fish,barrenense,,,,,F,09,barrenense,473,276,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M02.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M02.tif,BARR_LICK_M02.tif,original fish,barrenense,,,,,M,02,barrenense,521,296,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F03.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F03.tif,BARR_TRCK_F03.tif,original fish,barrenense,,,,,F,03,barrenense,459,288,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F12.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F12.tif,BARR_LICK_F12.tif,original fish,barrenense,,,,,F,12,barrenense,503,274,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F06.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F06.tif,BARR_LICK_F06.tif,original fish,barrenense,,,,,F,06,barrenense,517,294,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F01.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F01.tif,BARR_LICK_F01.tif,original fish,barrenense,,,,,F,01,barrenense,486,285,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F05.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F05.tif,BARR_EFBR_F05.tif,original fish,barrenense,,,,,F,05,barrenense,399,234,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M08.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M08.tif,BARR_EFBR_M08.tif,original fish,barrenense,,,,,M,08,barrenense,510,296,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F11.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F11.tif,BARR_EFBR_F11.tif,original fish,barrenense,,,,,F,11,barrenense,418,236,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F06.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F06.tif,BARR_EFBR_F06.tif,original fish,barrenense,,,,,F,06,barrenense,433,250,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F05.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F05.tif,BARR_LICK_F05.tif,original fish,barrenense,,,,,F,05,barrenense,436,271,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M01.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M01.tif,BARR_EFBR_M01.tif,original fish,barrenense,,,,,M,01,barrenense,526,332,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F11.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F11.tif,BARR_TRCK_F11.tif,original fish,barrenense,,,,,F,11,barrenense,424,276,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M04.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M04.tif,BARR_TRCK_M04.tif,original fish,barrenense,,,,,M,04,barrenense,496,298,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F02.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F02.tif,BARR_LICK_F02.tif,original fish,barrenense,,,,,F,02,barrenense,482,276,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M15.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M15.tif,BARR_LICK_M15.tif,original fish,barrenense,,,,,M,15,barrenense,536,301,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M14.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M14.tif,BARR_LICK_M14.tif,original fish,barrenense,,,,,M,14,barrenense,508,316,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M12.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M12.tif,BARR_EFBR_M12.tif,original fish,barrenense,,,,,M,12,barrenense,483,315,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F18.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F18.tif,BARR_EFBR_F18.tif,original fish,barrenense,,,,,F,18,barrenense,430,255,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F15.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_F15.tif,BARR_EFBR_F15.tif,original fish,barrenense,,,,,F,15,barrenense,395,253,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F08.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F08.tif,BARR_LICK_F08.tif,original fish,barrenense,,,,,F,08,barrenense,450,272,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M05.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M05.tif,BARR_LICK_M05.tif,original fish,barrenense,,,,,M,05,barrenense,513,282,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F07.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F07.tif,BARR_TRCK_F07.tif,original fish,barrenense,,,,,F,07,barrenense,435,304,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M10.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_EFBR_M10.tif,BARR_EFBR_M10.tif,original fish,barrenense,,,,,M,10,barrenense,533,305,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F09.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_F09.tif,BARR_LICK_F09.tif,original fish,barrenense,,,,,F,09,barrenense,479,292,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M06.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M06.tif,BARR_LICK_M06.tif,original fish,barrenense,,,,,M,06,barrenense,517,271,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M16.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M16.tif,BARR_LICK_M16.tif,original fish,barrenense,,,,,M,16,barrenense,490,302,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M07.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_LICK_M07.tif,BARR_LICK_M07.tif,original fish,barrenense,,,,,M,07,barrenense,477,304,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_BARR_M01.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_BARR_M01.tif,BARR_BARR_M01.tif,original fish,barrenense,,,,,M,01,barrenense,525,279,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M05.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_M05.tif,BARR_TRCK_M05.tif,original fish,barrenense,,,,,M,05,barrenense,519,295,.tif
/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F05.tif,/home/durrmeyer/Images/Crops/barrenense/BARR_TRCK_F05.tif,BARR_TRCK_F05.tif,original fish,barrenense,,,,,F,05,barrenense,413,298,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F01.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F01.tif,BLEN_BNCK_F01.tif,original fish,blennioides,,,,,F,01,blennioides,521,286,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F06.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F06.tif,BLEN_JDCK_F06.tif,original fish,blennioides,,,,,F,06,blennioides,553,233,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M09.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M09.tif,BLEN_JDCK_M09.tif,original fish,blennioides,,,,,M,09,blennioides,552,269,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M01.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M01.tif,BLEN_JDCK_M01.tif,original fish,blennioides,,,,,M,01,blennioides,573,288,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M11.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M11.tif,BLEN_JDCK_M11.tif,original fish,blennioides,,,,,M,11,blennioides,534,281,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F01.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F01.tif,BLEN_JDCK_F01.tif,original fish,blennioides,,,,,F,01,blennioides,577,247,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F06.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F06.tif,BLEN_BNCK_F06.tif,original fish,blennioides,,,,,F,06,blennioides,506,267,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F05.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_F05.tif,BLEN_JDCK_F05.tif,original fish,blennioides,,,,,F,05,blennioides,560,245,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M06.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M06.tif,BLEN_BNCK_M06.tif,original fish,blennioides,,,,,M,06,blennioides,540,295,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F10.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_F10.tif,BLEN_BNCK_F10.tif,original fish,blennioides,,,,,F,10,blennioides,541,265,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M03.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_BNCK_M03.tif,BLEN_BNCK_M03.tif,original fish,blennioides,,,,,M,03,blennioides,509,290,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M10.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_JDCK_M10.tif,BLEN_JDCK_M10.tif,original fish,blennioides,,,,,M,10,blennioides,545,249,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F09.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F09.tif,BLEN_REDR_F09.tif,original fish,blennioides,,,,,F,09,blennioides,550,273,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F06.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F06.tif,BLEN_REDR_F06.tif,original fish,blennioides,,,,,F,06,blennioides,488,250,.tif
/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F11.tif,/home/durrmeyer/Images/Crops/blennioides/BLEN_REDR_F11.tif,BLEN_REDR_F11.tif,original fish,blennioides,,,,,F,11,blennioides,585,274,.tif
